(aaltoan01,Antti,Aalto)
(mcnammi01,Mike,McNamara)
(mcnampe01,Peter,McNamee)
(mcnauge01,George,McNaughton)
(mcneibi01,Billy,McNeill)
(mcneige01,Gerry,McNeil)
(mcneigr01,Grant,McNeill)
(mcneimi01,Mike,McNeill)
(mcneist01,Stu,McNeill)
(mcphege01,George,McPhee)
(mcphemi01,Mike,McPhee)
(mcquaad01,Adam,McQuaid)
(mcraeba01,Basil,McRae)
(mcraech01,Chris,McRae)
(mcraego01,Gord,McRae)
(mcraeke01,Ken,McRae)
(mcraeph01,Philip,McRae)
(mcreapa01,Pat,McReavy)
(mcreybr01,Brian,McReynolds)
(mcshebr01,Bryan,McSheffrey)
(mcsorma01,Marty,McSorley)
(mcswedo01,Don,McSween)
(mctagji01,Jim,McTaggart)
(mctavda01,Dale,McTavish)
(mctavgo01,Gord,McTavish)
(mcveich01,Charley,McVeigh)
(mcvicja01,Jack,McVicar)
(mcvicro01,Rob,McVicar)
(meaghri01,Rick,Meagher)
(mecja01,Jaroslav,Mec)
(meechde01,Derek,Meech)
(meehage01,Gerry,Meehan)
(meekebr01,Brent,Meeke)
(meekeho01,Howie,Meeker)
(meekemi01,Mike,Meeker)
(meekigo01,Gord,Meeking)
(meekiha01,Harry,Meeking)
(megerpa01,Paul,Meger)
(meighro01,Ron,Meighan)
(meissba01,Barrie,Meissner)
(meissdi01,Dick,Meissner)
(melaman01,Anssi,Melametsa)
(melande01,Dean,Melanson)
(melanro01,Roland,Melanson)
(melicjo01,Josef,Melichar)
(melinbj01,Bjorn,Melin)
(melinro01,Roger,Melin)
(mellasc01,Scott,Mellanby)
(melloto01,Tom,Mellor)
(melnyge01,Gerry,Melnyk)
(melnyla01,Larry,Melnyk)
(melocde01,Denis,Meloche)
(melocer01,Eric,Meloche)
(melocgi01,Gilles,Meloche)
(melofch01,Chris,Meloff)
(melroba01,Barry,Melrose)
(menarhi01,Hillary,Menard)
(menarho01,Howie,Menard)
(menarpa01,Paul,Menard)
(merciju01,Justin,Mercier)
(mercrvi01,Vic,Mercredi)
(meredgr01,Greg,Meredith)
(merkogl01,Glenn,Merkosky)
(meronbi01,Bill,Meronek)
(merreba01,Barry,Merrell)
(merriho01,Horace,Merrill)
(merriwa01,Wayne,Merrick)
(mertzja01,Jan,Mertzig)
(messier01,Eric,Messier)
(messijo01,Joby,Messier)
(messima01,Mark,Messier)
(messimi01,Mitch,Messier)
(messipa01,Paul,Messier)
(meszaan01,Andrej,Meszaros)
(metcasc01,Scott,Metcalfe)
(methege01,Gerry,Methe)
(methoma01,Marc,Methot)
(metrogl01,Glen,Metropolit)
(metzdo01,Don,Metz)
(metzni01,Nick,Metz)
(meyerfr01,Freddy,Meyer)
(meyerst01,Stefan,Meyer)
(mezeibr01,Branislav,Mezei)
(micalco01,Corrado,Micalef)
(michaal01,Alfie,Michaud)
(michaar01,Art,Michaluk)
(michada01,Dave,Michayluk)
(michajo01,John,Michaluk)
(michami01,Milan,Michalek)
(michaol01,Olivier,Michaud)
(michazb01,Zbynek,Michalek)
(michejo01,Joe,Micheletti)
(michepa01,Pat,Micheletti)
(mickaji01,Jindrich,Micka)
(mickela01,Larry,Mickey)
(mickoni01,Nick,Mickoski)
(middema01,Max,Middendorf)
(middlli01,Lindsay,Middlebrook)
(middlri01,Rick,Middleton)
(miehmke01,Kevin,Miehm)
(mielean01,Andy,Miele)
(miettan01,Antti,Miettinen)
(migayru01,Rudy,Migay)
(mignejo01,John,Migneault)
(mihalvl01,Vladmir,Mihalik)
(mikape01,Petr,Mika)
(mikatja01,Jarmo,Mikatolo)
(mikhnal01,Alexei,Mikhnov)
(mikitst01,Stan,Mikita)
(mikkebi01,Bill,Mikkelson)
(mikkebr01,Brendan,Mikkelson)
(mikolji01,Jim,Mikol)
(mikulol01,Oleg,Mikulchik)
(milanto01,Tom,Milani)
(milbumi01,Mike,Milbury)
(milkshi01,Hib,Milks)
(millaal01,Al,Millar)
(millacr01,Craig,Millar)
(millaed01,Ed,Millaire)
(millahu01,Hugh,Millar)
(millami01,Mike,Millar)
(milleaa01,Aaron,Miller)
(millebi01,Bill,Miller)
(millebo01,Bob,Miller)
(millebr01,Brad,Miller)
(milleco01,Corey,Millen)
(milledr01,Drew,Miller)
(milleea01,Earl,Miller)
(millegr01,Greg,Millen)
(milleha01,Hay,Miller)
(milleja01,Jack,Miller)
(milleja02,Jay,Miller)
(milleja03,Jason,Miller)
(millejo01,Joe,Miller)
(milleke01,Kelly,Miller)
(milleke02,Kevin,Miller)
(milleki01,Kip,Miller)
(milleno01,Norm,Milley)
(millepa01,Paul,Miller)
(millepe01,Perry,Miller)
(millery01,Ryan,Miller)
(milleto01,Tom,Miller)
(millewa01,Warren,Miller)
(millewa02,Walter,Miller)
(millsbr01,Brad,Mills)
(millscr01,Craig,Mills)
(milrodu01,Duncan,Milroy)
(minarch01,Chris,Minard)
(minarmi01,Mike,Minard)
(minerjo01,John,Miner)
(minkgr01,Graham,Mink)
(minorge01,Gerry,Minor)
(mioed01,Eddie,Mio)
(mironbo01,Boris,Mironov)
(mirondm01,Dmitri,Mironov)
(miszujo01,John,Miszuk)
(mitchbi01,Bill,Mitchell)
(mitchhe01,Herb,Mitchell)
(mitchiv01,Ivan,Mitchell)
(mitchje01,Jeff,Mitchell)
(mitchjo01,John,Mitchell)
(mitchjo02,John,Mitchell)
(mitchmi01,Mike,Mitchell)
(mitchre01,Red,Mitchell)
(mitchro01,Roy,Mitchell)
(mitchto01,Torrey,Mitchell)
(mitchwi01,Willie,Mitchell)
(modanmi01,Mike,Modano)
(modinfr01,Fredrik,Modin)
(modryja01,Jaroslav,Modry)
(moebi01,Bill,Moe)
(moentr01,Travis,Moen)
(moffaly01,Lyle,Moffat)
(moffami01,Mike,Moffat)
(moffaro01,Ron,Moffat)
(mogersa01,Sandy,Moger)
(mogilal01,Alexander,Mogilny)
(mohermi01,Mike,Moher)
(mohnsdo01,Doug,Mohns)
(mohnsll01,Lloyd,Mohns)
(mojzito01,Tomas,Mojzis)
(mokosca01,Carl,Mokosak)
(mokosjo01,John,Mokosak)
(molinla01,Lars,Molin)
(mollemi01,Mike,Moller)
(molleos01,Oscar,Moller)
(mollera01,Randy,Moller)
(mollomi01,Mitch,Molloy)
(molynla01,Larry,Molyneaux)
(molynto01,Tom,Molyneux)
(momesse01,Sergio,Momesso)
(monahga01,Garry,Monahan)
(monahha01,Hartland,Monahan)
(mondoar01,Armand,Mondou)
(mondopi01,Pierre,Mondou)
(mongemi01,Michel,Mongeau)
(mongrbo01,Bob,Mongrain)
(mononla01,Lauri,Mononen)
(montast01,Steve,Montador)
(monteha01,Hank,Monteith)
(montgji01,Jim,Montgomery)
(montoal01,Al,Montoya)
(moogan01,Andy,Moog)
(mooreal01,Alfie,Moore)
(mooreba01,Barrie,Moore)
(mooredi01,Dickie,Moore)
(mooredo01,Dominic,Moore)
(mooregr01,Greg,Moore)
(moorejo01,John,Moore)
(mooremi01,Mike,Moore)
(moorero01,Robbie,Moore)
(moorest01,Steve,Moore)
(mooret01,T,Moore)
(moranam01,Amby,Moran)
(moranbr01,Brad,Moran)
(morania01,Ian,Moran)
(moranpa01,Paddy,Moran)
(moravda01,David,Moravec)
(moreaet01,Ethan,Moreau)
(moreja01,Jay,More)
(morenbr01,Brian,Morenz)
(morenho01,Howie,Morenz)
(moretan01,Angelo,Moretto)
(morgaga01,Gavin,Morgan)
(morgaja01,Jason,Morgan)
(morgaro01,Ron,Morgan)
(morinje01,Jeremy,Morin)
(morinpe01,Pete,Morin)
(morinst01,Stephane,Morin)
(morintr01,Travis,Morin)
(morinwa01,Wayne,Morin)
(morisda01,Dave,Morissette)
(morisda02,Dave,Morisset)
(morisje01,Jean-Guy,Morissette)
(mormijo01,Joey,Mormina)
(moroma01,Marc,Moro)
(morozal01,Aleksey,Morozov)
(morribe01,Bernie,Morris)
(morribi01,Bill,Morris)
(morribr01,Brendan,Morrison)
(morrida01,Dave,Morrison)
(morride01,Derek,Morris)
(morrido01,Don,Morrison)
(morrido02,Doug,Morrison)
(morriel01,Elwyn,Morris)
(morriga01,Gary,Morrison)
(morrige01,George,Morrison)
(morriji01,Jim,Morrison)
(morrijo01,John,Morrison)
(morrijo02,Jon,Morris)
(morrike01,Kevin,Morrison)
(morrile01,Lew,Morrison)
(morrima01,Mark,Morrison)
(morrimi01,Mike,Morrison)
(morripe01,Peter,Morris)
(morriri01,Rick,Morris)
(morriro01,Rod,Morrison)
(morrish01,Shaone,Morrisonn)
(morrobr01,Brenden,Morrow)
(morroda01,Dave,Morrow)
(morroke01,Ken,Morrow)
(morrosc01,Scott,Morrow)
(mortode01,Dean,Morton)
(mortscl01,Cleland,Mortson)
(mortsgu01,Gus,Mortson)
(mosdeke01,Ken,Mosdell)
(mosdewa01,Wayne,Mosdell)
(mosiebi01,Bill,Mosienko)
(mossda01,David,Moss)
(mossty01,Tyler,Moss)
(motinjo01,Johan,Motin)
(mottami01,Mike,Mottau)
(mottda01,Darwin,Mott)
(motteal01,Alex,Motter)
(mottmo01,Morris,Mott)
(motzkjo01,Joe,Motzko)
(moulsma01,Matt,Moulson)
(mowatbo01,Bob,Mowat)
(mowerjo01,Johnny,Mowers)
(mowerma01,Mark,Mowers)
(moxeyji01,Jim,Moxey)
(moynesp01,Speed,Moynes)
(mrazeje01,Jerome,Mrazek)
(mroziri01,Rick,Mrozik)
(muckabi01,Bill,Muckalt)
(muellch01,Chris,Mueller)
(muellma01,Marcel,Mueller)
(muellpe01,Peter,Mueller)
(muirbr01,Bryan,Muir)
(mulclja01,Jack,Mulclair)
(mulheri01,Richard,Mulhern)
(mulhery01,Ryan,Mulhern)
(mullebr01,Brian,Mullen)
(mullejo01,Joe,Mullen)
(mulleki01,Kirk,Muller)
(mullezd01,Zdenek,Muller)
(muloiwa01,Wayne,Muloin)
(mulvegl01,Glenn,Mulvenna)
(mulvegr01,Grant,Mulvey)
(mulvepa01,Paul,Mulvey)
(mummeha01,Harry,Mummery)
(mummewa01,Walter,Mummery)
(municr01,Craig,Muni)
(munroad01,Adam,Munro)
(munrodu01,Dunc,Munro)
(munroge01,Gerry,Munro)
(murdobo01,Bob,Murdoch)
(murdobo02,Bob,Murdoch)
(murdodo01,Don,Murdoch)
(murdomu01,Murray,Murdoch)
(murlema01,Matt,Murley)
(murphbr01,Brian,Murphy)
(murphco01,Cory,Murphy)
(murphcu01,Curtis,Murphy)
(murphgo01,Gord,Murphy)
(murphha01,Hal,Murphy)
(murphjo01,Joe,Murphy)
(murphla01,Larry,Murphy)
(murphmi01,Mike,Murphy)
(murphmi02,Mike,Murphy)
(murphra01,Ras,Murphy)
(murphro01,Ron,Murphy)
(murphro02,Rob,Murphy)
(murraal01,Allan,Murray)
(murraan02,Andrew,Murray)
(murrabo01,Bob,Murray)
(murrabo02,Bob,Murray)
(murrabr02,Brady,Murray)
(murrach01,Chris,Murray)
(murrado01,Douglas,Murray)
(murraga01,Garth,Murray)
(murragl01,Glen,Murray)
(murraji01,Jim,Murray)
(murrake01,Ken,Murray)
(murrale01,Leo,Murray)
(murrama01,Marty,Murray)
(murrami01,Mickey,Murray)
(murrami02,Mike,Murray)
(murramu01,Muzz,Murray)
(murrapa01,Pat,Murray)
(murrara01,Randy,Murray)
(murrare01,Rem,Murray)
(murraro01,Rob,Murray)
(murrate01,Terry,Murray)
(murrato01,Tommy,Murray)
(murratr01,Troy,Murray)
(mursaja01,Jan,Mursak)
(murzyda01,Dana,Murzyn)
(musilfr01,Frantisek,Musil)
(muzzaja01,Jason,Muzzatti)
(muzzija01,Jake,Muzzin)
(myersha01,Hap,Myers)
(myersmu01,Murray,Myers)
(myersty01,Tyler,Myers)
(myhrebr01,Brantt,Myhres)
(mylesvi01,Vic,Myles)
(myllyja01,Jarmo,Myllys)
(mylnise01,Sergei,Mylnikov)
(myreph01,Phil,Myre)
(myrvoan01,Anders,Myrvold)
(myshkvl01,Vladimir,Myshkin)
(nabokdm01,Dmitri,Nabokov)
(nabokev01,Evgeni,Nabokov)
(nachbdo01,Don,Nachbaur)
(nagleed01,Ed,Nagle)
(nagyla01,Ladislav,Nagy)
(nahrgji01,Jim,Nahrgang)
(namesjo01,John,Namestnikov)
(nannelo01,Lou,Nanne)
(nantari01,Rich,Nantais)
(napiema01,Mark,Napier)
(nashbr01,Brendon,Nash)
(nashri01,Rick,Nash)
(nashri02,Riley,Nash)
(nashty01,Tyson,Nash)
(nasluma01,Mats,Naslund)
(nasluma02,Markus,Naslund)
(nasreal01,Alain,Nasreddine)
(nattrra01,Ralph,Nattrass)
(nattrri01,Ric,Nattress)
(natysmi01,Mike,Natyshak)
(naumegr01,Gregg,Naumenko)
(nazaran01,Andrei,Nazarov)
(nazarvi01,Viacheslav,Nazarov)
(ndurru01,Rumun,Ndur)
(nealero01,Robbie,Neale)
(nealja01,James,Neal)
(neatopa01,Pat,Neaton)
(nechavi01,Viktor,Nechayev)
(neckast01,Stan,Neckar)
(nedomva01,Vaclav,Nedomansky)
(nedoran01,Andrej,Nedorost)
(nedorva01,Vaclav,Nedorost)
(nedvepe01,Petr,Nedved)
(nedvezd01,Zdenek,Nedved)
(needhmi01,Mike,Needham)
(neeldgr01,Greg,Neeld)
(neelybo01,Bob,Neely)
(neelyca01,Cam,Neely)
(negrijo01,John,Negrin)
(neilch01,Chris,Neil)
(neilsji01,Jim,Neilson)
(nelibja01,Jan,Neliba)
(nelsogo01,Gordie,Nelson)
(nelsoje01,Jeff,Nelson)
(nelsoto01,Todd,Nelson)
(nemchse01,Sergei,Nemchinov)
(nemecja01,Jan,Nemecek)
(nemetst01,Steve,Nemeth)
(nemirda01,David,Nemirovsky)
(nemisgr01,Greg,Nemisz)
(nessaa01,Aaron,Ness)
(nesteer01,Eric,Nesterenko)
(nethela01,Lance,Nethery)
(neufera01,Ray,Neufeld)
(neuvimi01,Michal,Neuvirth)
(nevilmi01,Mike,Neville)
(nevinbo01,Bob,Nevin)
(newbejo01,John,Newberry)
(newbukr01,Kris,Newbury)
(newelab01,Abbie,Newell)
(newelri01,Rick,Newell)
(newmada01,Dan,Newman)
(newmajo01,John,Newman)
(newtoca01,Cam,Newton)
(nichoal01,Al,Nicholson)
(nichobe01,Bernie,Nicholls)
(nichobi01,Billy,Nicholson)
(nichoed01,Ed,Nicholson)
(nichohi01,Hickey,Nicholson)
(nichone01,Neil,Nicholson)
(nichopa01,Paul,Nicholson)
(nichosc01,Scott,Nichol)
(nichosi01,Sibby,Nichols)
(nickuer01,Eric,Nickulas)
(nicolgr01,Graeme,Nicolson)
(nieckba01,Barry,Nieckar)
(niedeni01,Nino,Niederreiter)
(niedero01,Rob,Niedermayer)
(niedesc01,Scott,Niedermayer)
(niekaji01,Jim,Niekamp)
(nielsch01,Chris,Nielsen)
(nielsfr01,Frans,Nielsen)
(nielsje01,Jeff,Nielsen)
(nielski01,Kirk,Nielsen)
(niemian01,Antti-Jussi,Niemi)
(niemian02,Antti,Niemi)
(niemivi01,Ville,Nieminen)
(nienhkr01,Kraig,Nienhuis)
(nieuwjo01,Joe,Nieuwendyk)
(nighbfr01,Frank,Nighbor)
(nigrofr01,Frank,Nigro)
(niinija01,Janne,Niinimaa)
(niittan01,Antero,Niittymaki)
(nikitni01,Nikita,Nikitin)
(nikolan01,Andrei,Nikolishin)
(nikulal01,Alexander,Nikulin)
(nikulig01,Igor,Nikulin)
(nilanch01,Chris,Nilan)
(nillji01,Jim,Nill)
(nilsoma01,Marcus,Nilson)
(nilssan01,Anders,Nilsson)
(nilsske01,Kent,Nilsson)
(nilssro01,Robert,Nilsson)
(nilssul01,Ulf,Nilsson)
(niskaja01,Janne,Niskala)
(niskama01,Matt,Niskanen)
(nistilo01,Lou,Nistico)
(noblere01,Reg,Noble)
(nodlan01,Andreas,Nodl)
(noelcl01,Claude,Noel)
(nokelpe01,Petteri,Nokelainen)
(nolanbr01,Brandon,Nolan)
(nolanjo01,Jordan,Nolan)
(nolanow01,Owen,Nolan)
(nolanpa01,Paddy,Nolan)
(nolante01,Ted,Nolan)
(noletsi01,Simon,Nolet)
(noonabr01,Brian,Noonan)
(nordgni01,Niklas,Nordgren)
(nordmro01,Robert,Nordmark)
(nordqjo01,Jonas,Nordqvist)
(nordspe01,Peter,Nordstrom)
(noreama01,Maxim,Noreau)
(norisjo01,Joe,Noris)
(noronmi01,Mika,Noronen)
(norrefr01,Fredrik,Norrena)
(norridw01,Dwayne,Norris)
(norrija01,Jack,Norris)
(norriro01,Rod,Norrish)
(norstma01,Mattias,Norstrom)
(northba01,Baldy,Northcott)
(nortobr01,Brad,Norton)
(nortoje01,Jeff,Norton)
(norwicr01,Craig,Norwich)
(norwole01,Lee,Norwood)
(novakfi01,Filip,Novak)
(novakmi01,Milos,Novak)
(novosiv01,Ivan,Novoseltsev)
(novotji01,Jiri,Novotny)
(novymi01,Milan,Novy)
(nowakha01,Hank,Nowak)
(nugenke01,Kevin,Nugent)
(nugenry01,Ryan,Nugent-Hopkins)
(nummepe01,Petteri,Nummelin)
(nummite01,Teppo,Numminen)
(nurmika01,Kai,Nurminen)
(nurmipa01,Pasi,Nurminen)
(nychola01,Lawrence,Nycholat)
(nykolmi01,Mike,Nykoluk)
(nylanmi01,Michael,Nylander)
(nylunga01,Gary,Nylund)
(nyquigu01,Gustav,Nyquist)
(nyropbi01,Bill,Nyrop)
(nystrbo01,Bob,Nystrom)
(nystrer01,Eric,Nystrom)
(oatesad01,Adam,Oates)
(oatmaed01,Eddie,Oatman)
(oatmaru01,Russell,Oatman)
(obergev01,Evan,Oberg)
(obriede01,Dennis,O'Brien)
(obriedo01,Doug,O'Brien)
(obrieel01,Ellard,O'Brien)
(obrieji01,Jim,O'Brien)
(obriesh01,Shane,O'Brien)
(obsutja01,Jaroslav,Obsut)
(obyrnry01,Ryan,O'Byrne)
(ocallja01,Jack,O'Callahan)
(oconnbu01,Buddy,O'Connor)
(oconnmi01,Mike,O'Connell)
(oconnmy01,Myles,O'Connor)
(oconnti01,Tim,O'Connell)
(oddlech01,Chris,Oddleifson)
(odelely01,Lyle,Odelein)
(odelese01,Selmar,Odelein)
(odgerje01,Jeff,Odgers)
(odjicgi01,Gino,Odjick)
(odonnfr01,Fred,O'Donnell)
(odonnse01,Sean,O'Donnell)
(odonodo01,Don,O'Donoghue)
(odrowge01,Gerry,Odrowski)
(oduyajo01,Johnny,Oduya)
(odwyebi01,Bill,O'Dwyer)
(oflahge01,Gerry,O'Flaherty)
(oflahpe01,Peanuts,O'Flaherty)
(ogilvbr01,Brian,Ogilvie)
(ogradge01,George,O'Grady)
(ogrodjo01,John,Ogrodnick)
(ohlunma01,Mattias,Ohlund)
(ojaneja01,Janne,Ojanen)
(okerlto01,Todd,Okerlund)
(okete01,Ted,Oke)
(okposky01,Kyle,Okposo)
(oksiuro01,Roman,Oksiuta)
(olausfr01,Fredrik,Olausson)
(olczyed01,Ed,Olczyk)
(oldswa01,Wally,Olds)
(olearmi01,Mike,O'Leary)
(olescbi01,Bill,Oleschuk)
(oleseda01,Dan,Olesevich)
(oleszro01,Rostislav,Olesz)
(oliveda01,David,Oliver)
(oliveha01,Harry,Oliver)
(olivemu01,Murray,Oliver)
(oliwakr01,Krzysztof,Oliwa)
(olmstbe01,Bert,Olmstead)
(olsenda01,Darryl,Olsen)
(olsendy01,Dylan,Olsen)
(olsonde01,Dennis,Olson)
(olsonjo01,Josh,Olson)
(olssoch01,Christer,Olsson)
(olvecpe01,Peter,Olvecky)
(olverma01,Mark,Olver)
(olvesji01,Jimmie,Olvestad)
(omarkli01,Linus,Omark)
(omarrry01,Ryan,O'Marra)
(ondrube01,Ben,Ondrus)
(oneilja01,Jim,O'Neil)
(oneilje01,Jeff,O'Neill)
(oneilmi01,Mike,O'Neill)
(oneilpa01,Paul,O'Neil)
(oneilto01,Tom,O'Neill)
(oneilwe01,Wes,O'Neill)
(orbanbi01,Bill,Orban)
(oreewi01,Willie,O'Ree)
(oregato01,Tom,O'Regan)
(oreilca01,Cal,O'Reilly)
(oreilry01,Ryan,O'Reilly)
(oreilte01,Terry,O'Reilly)
(oreskph01,Phil,Oreskovic)
(oreskvi01,Victor,Oreskovich)
(orlanga01,Gates,Orlando)
(orlanji01,Jimmy,Orlando)
(orlesda01,Dave,Orleski)
(orlovdm01,Dmitri,Orlov)
(orpikbr01,Brooks,Orpik)
(orrbi01,Billy,Orr)
(orrbo01,Bobby,Orr)
(orrco01,Colton,Orr)
(orszavl01,Vladimir,Orszagh)
(ortmeje01,Jed,Ortmeyer)
(osalaos01,Oskar,Osala)
(osborke01,Keith,Osborne)
(osborma01,Mark,Osborne)
(osburra01,Randy,Osburn)
(osgooch01,Chris,Osgood)
(osheada01,Danny,O'Shea)
(osheake01,Kevin,O'Shea)
(oshietj01,T.J.,Oshie)
(osiecma01,Mark,Osiecki)
(osullch01,Chris,O'Sullivan)
(osullpa01,Patrick,O'Sullivan)
(otevrja01,Jaroslav,Otevrel)
(ottojo01,Joel,Otto)
(ottst01,Steve,Ott)
(ouelled01,Eddie,Ouellette)
(ouellge01,Gerry,Ouellette)
(ouellma01,Maxime,Ouellet)
(ouellmi01,Michel,Ouellet)
(ouimefr01,Francois,Ouimet)
(ouimete01,Ted,Ouimet)
(ovechal01,Alex,Ovechkin)
(owchade01,Dennis,Owchar)
(owenge01,George,Owen)
(oystrna01,Nathan,Oystrick)
(ozlizlu01,Ludimir,Ozlizlo)
(ozolisa01,Sandis,Ozolinsh)
(paajama01,Magnus,Paajarvi)
(pachacl01,Clayton,Pachal)
(pacioma01,Max,Pacioretty)
(paddoca01,Cam,Paddock)
(paddojo01,John,Paddock)
(paekji01,Jim,Paek)
(paetsna01,Nathan,Paetsch)
(pageapa01,Paul,Pageau)
(pahlssa01,Samuel,Pahlsson)
(paiempi01,Pierre,Paiement)
(paiemro01,Rosaire,Paiement)
(paiemwi01,Wilf,Paiement)
(paillda01,Daniel,Paille)
(paillma01,Marcel,Paille)
(palanpe01,Pete,Palangio)
(palazal01,Aldo,Palazzari)
(palazdo01,Doug,Palazzari)
(palffzi01,Ziggy,Palffy)
(palmami01,Mike,Palmateer)
(palmebr01,Brad,Palmer)
(palmeja01,Jarod,Palmer)
(palmero01,Rob,Palmer)
(palmero02,Robert,Palmer)
(palmiky01,Kyle,Palmieri)
(palmini01,Nick,Palmieri)
(palusaa01,Aaron,Palushaj)
(panaged01,Ed,Panagabko)
(pandoja01,Jay,Pandolfo)
(pandomi01,Mike,Pandolfo)
(pangda01,Darren,Pang)
(pankegr01,Greg,Pankewicz)
(pantegr01,Grigori,Panteleev)
(papikjo01,Joe,Papike)
(papinju01,Justin,Papineau)
(pappiji01,Jim,Pappin)
(paradbo01,Bob,Paradise)
(paraddi01,Dick,Paradise)
(pardyad01,Adam,Pardy)
(parenbe01,Bernie,Parent)
(parenbo01,Bob,Parent)
(parenpi01,P.A.,Parenteau)
(parenri01,Rich,Parent)
(parenry01,Ryan,Parent)
(pargege01,George,Pargeter)
(parisjp01,J.P.,Parise)
(parisza01,Zach,Parise)
(parizmi01,Michel,Parizeau)
(parkbr01,Brad,Park)
(parkeer01,Ernie,Parkes)
(parkeje01,Jeff,Parker)
(parkesc01,Scott,Parker)
(parkji01,Jim,Park)
(parkri01,Richard,Park)
(parksgr01,Greg,Parks)
(parral01,Allan,Parr)
(parrima01,Mark,Parrish)
(parroda01,Dave,Parro)
(parroge01,George,Parros)
(parsesc01,Scott,Parse)
(parsoge01,George,Parsons)
(parssti01,Timo,Parssinen)
(pasekdu01,Dusan,Pasek)
(pasinda01,Dave,Pasin)
(paslagr01,Greg,Paslawski)
(passmst01,Steve,Passmore)
(patenru01,Rusty,Patenaude)
(paterjo01,Joe,Paterson)
(paterma01,Mark,Paterson)
(paterpa01,Pavel,Patera)
(paterri01,Rick,Paterson)
(pateydo01,Doug,Patey)
(pateyla01,Larry,Patey)
(patricr01,Craig,Patrick)
(patrifr01,Frank,Patrick)
(patrigl01,Glenn,Patrick)
(patrija01,James,Patrick)
(patrile01,Lester,Patrick)
(patrily01,Lynn,Patrick)
(patrimu01,Muzz,Patrick)
(patrist01,Steve,Patrick)
(patryde01,Denis,Patry)
(patteco01,Colin,Patterson)
(pattede01,Dennis,Patterson)
(patteed01,Ed,Patterson)
(pattege01,George,Patterson)
(patzodi01,Dimitri,Patzold)
(paulbu01,Butch,Paul)
(paulhro01,Rollie,Paulhus)
(paulje01,Jeff,Paul)
(pausova01,Vasily,Pausov)
(paveljo01,Joe,Pavelski)
(pavelma01,Marty,Pavelich)
(pavelma02,Mark,Pavelich)
(pavelon01,Ondrej,Pavelec)
(pavesji01,Jim,Pavese)
(payaneu01,Eugene,Payan)
(payerev01,Evariste,Payer)
(payerse01,Serge,Payer)
(payetje01,Jean,Payette)
(payneda01,Davis,Payne)
(paynest01,Steve,Payne)
(payntke01,Kent,Paynter)
(pazoupa01,Pavel,Pazourek)
(peacoge01,Gene,Peacosh)
(peakepa01,Pat,Peake)
(pearsme01,Mel,Pearson)
(pearsro01,Rob,Pearson)
(pearssc01,Scott,Pearson)
(peatst01,Stephen,Peat)
(pecami01,Michael,Peca)
(pechual01,Alexander,Pechurski)
(peckhth01,Theo,Peckham)
(pederal01,Allen,Pedersen)
(pederba01,Barry,Pederson)
(pederde01,Denis,Pederson)
(pederma01,Mark,Pederson)
(pederto01,Tom,Pederson)
(peerbe01,Bert,Peer)
(peetepe01,Pete,Peeters)
(peirsjo01,Johnny,Peirson)
(pelecma01,Matt,Pelech)
(pelenpe01,Perry,Pelensky)
(pelleje01,Jean-Marc,Pelletier)
(pellema01,Marcel,Pelletier)
(pellepa01,Pascal,Pelletier)
(pellero01,Roger,Pelletier)
(pellero02,Rod,Pelley)
(pellesc01,Scott,Pellerin)
(pelofan01,Andre,Peloffy)
(peltide01,Derek,Peltier)
(peltojo01,Jouni,Peltonen)
(peltovi01,Ville,Peltonen)
(pelusmi01,Mike,Peluso)
(pelusmi02,Mike,Peluso)
(pelykmi01,Mike,Pelyk)
(peniclu01,Lubomir,Penicka)
(pennech01,Chad,Penney)
(pennedu01,Dustin,Penner)
(penneje01,Jeff,Penner)
(pennest01,Steve,Penney)
(pennicl01,Cliff,Pennington)
(pentldw01,Dwayne,Pentland)
(pepliji01,Jim,Peplinski)
(perezal01,Alexander,Perezhogin)
(perkiro01,Ross,Perkins)
(perlifr01,Fred,Perlini)
(perrajo01,Joel,Perrault)
(perrebo01,Bob,Perreault)
(perrefe01,Fern,Perreault)
(perregi01,Gilbert,Perreault)
(perrema01,Mathieu,Perreault)
(perreya01,Yanic,Perreault)
(perrier01,Eric,Perrin)
(perroda01,David,Perron)
(perrona01,Nathan,Perrott)
(perrybr01,Brian,Perry)
(perryco01,Corey,Perry)
(perssri01,Ricard,Persson)
(perssst01,Stefan,Persson)
(pesonja01,Janne,Pesonen)
(pesutge01,George,Pesut)
(peteran01,Andrew,Peters)
(peteran02,Andre,Petersson)
(peterbr01,Brent,Peterson)
(peterbr02,Brent,Peterson)
(peterfr01,Frank,Peters)
(peterga01,Garry,Peters)
(peterji01,Jimmy,Peters)
(peterji02,Jimmy,Peters)
(peterju01,Justin,Peters)
(peterst01,Steve,Peters)
(peterto01,Toby,Petersen)
(peterwa01,Warren,Peters)
(petiori01,Richard,Petiot)
(petitmi01,Michel,Petit)
(petrele01,Lennart,Petrell)
(petrese01,Sergei,Petrenko)
(petrool01,Oleg,Petrov)
(petroro01,Robert,Petrovicky)
(petroro02,Ronald,Petrovicky)
(petruja01,Jakub,Petruzalek)
(petryje01,Jeff,Petry)
(pettejo01,Jorgen,Pettersson)
(pettier01,Eric,Pettinger)
(pettigo01,Gord,Pettinger)
(pettiji01,Jim,Pettie)
(pettima01,Matt,Pettinger)
